index,File_Name,File_Description,date_published,flmd_filename,flmd_source
266,SSS_Water_Press_Temp_Summary.csv,Summary statistics (e.g. mean; range) for HOBO depth data.,2023-04-14,SSS_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/SSS_Data_Package/SSS_Data_Package/SSS_flmd.csv
267,SSS_Water_Press_Temp_TsPlot.pdf,Time series plots for data from HOBO depth sensor.,2023-04-14,SSS_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/SSS_Data_Package/SSS_Data_Package/SSS_flmd.csv
268,SSS_Water_Press_Temp_Vplot.pdf,Violin plots for data from HOBO depth sensor.,2023-04-14,SSS_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/SSS_Data_Package/SSS_Data_Package/SSS_flmd.csv
348,SSS_Water_Sediment_Total_Respiration.csv,Water column; sediment; and total ecosystem respiration for sites across the Yakima River Basin. Total ecosystem can also be found in the model outputs; it is duplicated here for streamlined use of the respiration data.,2023-06-29,SSS_ER_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/SSS_Ecosystem_Respiration_Data_Package/SSS_Ecosystem_Respiration_Data_Package/SSS_ER_flmd.csv
256,SSS_Water_SpC_pH_TDS_Temp_Summary.csv,Data (specific conductance; pH; total dissolved solids; and temperature) and summary statistics (e.g. mean; range; and outlier) collected using an Ultrameter II 6PFCE with handheld sensor. Three consecutive measurements were taken at each site.,2023-04-14,SSS_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/SSS_Data_Package/SSS_Data_Package/SSS_flmd.csv
274,SSS_Water_Temp_SpC_Turb_pH_ChlA_Summary.csv,Summary statistics (e.g. mean; range) for MantaRiver data.,2023-04-14,SSS_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/SSS_Data_Package/SSS_Data_Package/SSS_flmd.csv
275,SSS_Water_Temp_SpC_Turb_pH_ChlA_TsPlot.pdf,Time series plots for data from MantaRiver sensor.,2023-04-14,SSS_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/SSS_Data_Package/SSS_Data_Package/SSS_flmd.csv
276,SSS_Water_Temp_SpC_Turb_pH_ChlA_Vplot.pdf,Violin plots for data from MantaRiver sensor.,2023-04-14,SSS_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/SSS_Data_Package/SSS_Data_Package/SSS_flmd.csv
254,SSS_Water_Transect_Depth.csv,Water depth data measured using cross-stream transects. Five or six depth measurements were taken along each transect. Also includes river width at each transect and distance to miniDOT from each transect. See SSS_Field_Protocol.pdf for more details.,2023-04-14,SSS_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/SSS_Data_Package/SSS_Data_Package/SSS_flmd.csv
255,SSS_Water_TSS.csv,Total suspended solids (TSS) from water samples. Methods information is embedded with methods codes that are defined in SSS_Methods_Codes.csv. The file follows the ESS-DIVE Reporting Format for Soil; Sediment; and Water Chemistry data (Boye et al. 2022).,2023-04-14,SSS_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/SSS_Data_Package/SSS_Data_Package/SSS_flmd.csv
458,SSS_Water_TSS.csv,Total suspended solids (TSS) from water samples. Methods information is embedded with methods codes that are defined in SSS_Methods_Codes.csv. The file follows the ESS-DIVE Reporting Format for Soil; Sediment; and Water Chemistry data (Boye et al. 2022).,2023-09-20,v2_SSS_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/SSS_Data_Package_v2/v2_SSS_Data_Package/v2_SSS_flmd.csv
747,SSS_Water_TSS.csv,Total suspended solids (TSS) from water samples. Methods information is embedded with methods codes that are defined in SSS_Methods_Codes.csv. The file follows the ESS-DIVE Reporting Format for Soil; Sediment; and Water Chemistry data (Boye et al. 2022).,2024-10-22,v3_SSS_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/SSS_Data_Package_v3/v3_SSS_Data_Package/v3_SSS_flmd.csv
155,STL_*.jpg,"Field photos taken during sample collection at each station. The photos include views of north, south, and directly at the water. The asterisk * indicates the station name followed by an inidcator of N, S, or WATER. WHONDRS_STL_Field_Metadata.csv can be used to map station names to the samples.",2022-11-11,WHONDRS_STL_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_STL_Data_Package/WHONDRS_STL_Data_Package/WHONDRS_STL_flmd.csv
986,STL_*.jpg,"Field photos taken during sample collection at each station. The photos include views of north, south, and directly at the water. The asterisk * indicates the station name followed by an inidcator of N, S, or WATER. WHONDRS_STL_Field_Metadata.csv can be used to map station names to the samples.",2025-04-21,v2_WHONDRS_STL_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_STL_Data_Package_v2/v2_WHONDRS_STL_Data_Package/v2_WHONDRS_STL_flmd.csv
144,STL_*.xml,"Raw FTICR-MS instrument files associated with samples. The asterisk * indicates the sample name; followed by a hyphen and the replicate indicator (1; 2; or 3); followed by ""_p"" and the ion accumulation time (IAT). Each sample has three replicates. FTICR methods information can be found in WHONDRS_STL_NPOC.csv and WHONDRS_STL_Methods_Codes.csv.",2022-11-11,WHONDRS_STL_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_STL_Data_Package/WHONDRS_STL_Data_Package/WHONDRS_STL_flmd.csv
975,STL_*.xml,"Raw FTICR-MS instrument files associated with samples. The asterisk * indicates the sample name; followed by a hyphen and the replicate indicator (1; 2; or 3); followed by ""_p"" and the ion accumulation time (IAT). Each sample has three replicates. FTICR methods information can be found in WHONDRS_STL_NPOC.csv and WHONDRS_STL_Methods_Codes.csv.",2025-04-21,v2_WHONDRS_STL_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/WHONDRS_STL_Data_Package_v2/v2_WHONDRS_STL_Data_Package/v2_WHONDRS_STL_flmd.csv
1380,TGW_*,Field photos to show the environmental context of each site. The asterisk refers to the Parent_ID followed by an indicator of what the photo is of (i.e. across [across stream]; collection; data; down [downstream]; exposed [exposed shoreline sediment]; up [upstream]); and the file extension (.jpg; .png; .jpeg).,2025-11-17,TGW_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/TGW_Data_Package/TGW_Data_Package/TGW_flmd.csv
1370,TGW_*.corems.cal,"CoreMS mass calibration file for water samples. This data is processed from the .xml files. The  asterisk * indicates the sample name; followed by the technical replicate number (r1 or r2); followed by  the ion accumulation time (IAT). The ""p"" in the IAT indicates the decimal point (i.e. p01 indicates an IAT of 0.1 and 1p2 indicates an IAT of 1.2). Each sample had three replicates. FTICR methods information can be found in TGW_Water_FTICR_Methods.csv and the file ending in ""Methods_Codes.csv"". See the FTICR_Instructions folder and readme for more details.",2025-11-17,TGW_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/TGW_Data_Package/TGW_Data_Package/TGW_flmd.csv
1371,TGW_*.corems.csv,"CoreMS output FTICR-MS files for water samples. This data is processed from the .xml files. The  asterisk * indicates the sample name; followed by the technical replicate number (r1 or r2); followed by  the ion accumulation time (IAT). The ""p"" in the IAT indicates the decimal point (i.e. p01 indicates an IAT of 0.1 and 1p2 indicates an IAT of 1.2). Each sample had three replicates. FTICR methods information can be found in TGW_Water_FTICR_Methods.csv and the file ending in ""Methods_Codes.csv"". See the FTICR_Instructions folder and readme for more details.",2025-11-17,TGW_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/TGW_Data_Package/TGW_Data_Package/TGW_flmd.csv
1372,TGW_*.corems.json,"CoreMS setting used at time of analysis for water samples. This data is processed from the .xml files. The  asterisk * indicates the sample name; followed by the technical replicate number (r1 or r2); followed by  the ion accumulation time (IAT). The ""p"" in the IAT indicates the decimal point (i.e. p01 indicates an IAT of 0.1 and 1p2 indicates an IAT of 1.2). Each sample had three replicates. FTICR methods information can be found in TGW_Water_FTICR_Methods.csv and the file ending in ""Methods_Codes.csv"". See the FTICR_Instructions folder and readme for more details.",2025-11-17,TGW_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/TGW_Data_Package/TGW_Data_Package/TGW_flmd.csv
1378,TGW_*.xml,"Pre-processed FTICR-MS instrument files for water samples. The asterisk * indicates the sample name; followed by the technical replicate number (r1 or r2), and the ion accumulation time (IAT). The ""p"" in the IAT indicates the decimal point (i.e. p01 indicates an IAT of 0.1 and 1p2 indicates an IAT of 1.2). FTICR methods information can be found in TGW_FTICR_Methods.csv and TGW_Methods_Codes.csv. See the FTICR_Instructions folder for details on how to process these data.",2025-11-17,TGW_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/TGW_Data_Package/TGW_Data_Package/TGW_flmd.csv
1373,TGW_BLK*.corems.cal,"CoreMS mass calibration file for equipment blank samples. This data is processed from the .xml files. The  asterisk * indicates the sample name; followed by the technical replicate number (r1 or r2); followed by  the ion accumulation time (IAT). The ""p"" in the IAT indicates the decimal point (i.e. p01 indicates an IAT of 0.1 and 1p2 indicates an IAT of 1.2). Each sample had three replicates. FTICR methods information can be found in TGW_Water_FTICR_Methods.csv and the file ending in ""Methods_Codes.csv"". See the FTICR_Instructions folder and readme for more details.",2025-11-17,TGW_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/TGW_Data_Package/TGW_Data_Package/TGW_flmd.csv
1374,TGW_BLK*.corems.csv,"CoreMS output FTICR-MS files for equipment blank samples. This data is processed from the .xml files. The  asterisk * indicates the sample name; followed by the technical replicate number (r1 or r2); followed by  the ion accumulation time (IAT). The ""p"" in the IAT indicates the decimal point (i.e. p01 indicates an IAT of 0.1 and 1p2 indicates an IAT of 1.2). Each sample had three replicates. FTICR methods information can be found in TGW_Water_FTICR_Methods.csv and the file ending in ""Methods_Codes.csv"". See the FTICR_Instructions folder and readme for more details.",2025-11-17,TGW_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/TGW_Data_Package/TGW_Data_Package/TGW_flmd.csv
1375,TGW_BLK*.corems.json,"CoreMS setting used at time of analysis for equipment blank samples. This data is processed from the .xml files. The  asterisk * indicates the sample name; followed by the technical replicate number (r1 or r2); followed by  the ion accumulation time (IAT). The ""p"" in the IAT indicates the decimal point (i.e. p01 indicates an IAT of 0.1 and 1p2 indicates an IAT of 1.2). Each sample had three replicates. FTICR methods information can be found in TGW_Water_FTICR_Methods.csv and the file ending in ""Methods_Codes.csv"". See the FTICR_Instructions folder and readme for more details.",2025-11-17,TGW_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/TGW_Data_Package/TGW_Data_Package/TGW_flmd.csv
1379,TGW_BLK*.xml,"Pre-processed  FTICR-MS instrument files for equipment blank samples. The asterisk * indicates the blank sample name; followed by the technical replicate number (r1 or r2), and the ion accumulation time (IAT). The ""p"" in the IAT indicates the decimal point (i.e. p01 indicates an IAT of 0.1 and 1p2 indicates an IAT of 1.2). FTICR methods information can be found in TGW_FTICR_Methods.csv and TGW_Methods_Codes.csv. See the FTICR_Instructions folder for details on how to process these data.",2025-11-17,TGW_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/TGW_Data_Package/TGW_Data_Package/TGW_flmd.csv
1349,TGW_dd.csv,"Data dictionary that defines column and row headers across all tabular data files (files ending in "".csv"" or "".tsv"") in the data package.",2025-11-17,TGW_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/TGW_Data_Package/TGW_Data_Package/TGW_flmd.csv
1350,TGW_Field_Metadata.csv,Metadata for each set of samples collected at a given point in space and time. Each row generally refers to a set of many vials collected for different analysis and often includes three replicates per analysis collected together that are each named with the same sample name and each have a replicate identifier appended to the end to create a unique identifier (e.g. AV1_005 provides information for the samples AV1_005_ICR-1; AV1_005_ICR-2; AV1_005_ICR-3; which were individual vials collected in the field at the same time and location and can be treated as biological replicates). The metadata file provides accompanying information captured in the field (i.e. coordinates; date; turbidity; water color; weather; etc.).,2025-11-17,TGW_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/TGW_Data_Package/TGW_Data_Package/TGW_flmd.csv
1351,TGW_Field_Protocol.pdf,Step-by-step instructions used to complete the sampling in the field.,2025-11-17,TGW_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/TGW_Data_Package/TGW_Data_Package/TGW_flmd.csv
1348,TGW_flmd.csv,File-level metadata that lists and describes all of the files contained in the data package.,2025-11-17,TGW_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/TGW_Data_Package/TGW_Data_Package/TGW_flmd.csv
1352,TGW_Metadata_IGSN-Mapping.csv,File that maps between sample names and registered International Generic Sample Numbers (IGSNs). Includes metadata required by Environmental System Science Data Infrastructure for a Virtual Ecosystem (ESS-DIVE) Reporting Format for Sample ID and Metadata (Damerow et al. 2020). Some fields are repeated from the field metadata. In compliance with the ESS-DIVE Location Metadata Reporting Format (Crystal-Ornelas et al. 2022) the Submission_Contact_Name; Submission_Contact_Email; Location_ID; Description; Latitude; and Longitude can all be found in the Dataset Metadata associated with this data package (and found on the ESS-DIVE landing page). The Location_ID; Latitude; and Longitude can also be found in *_IGSN-Mapping.csv as Locality; Latitude; and Longitude; respectively. There is no separate file associated with the ESS-DIVE Location Metadata Reporting Format.,2025-11-17,TGW_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/TGW_Data_Package/TGW_Data_Package/TGW_flmd.csv
1353,TGW_Methods_Codes.csv,Definitions of methods codes used in sample data files. The file follows the Environmental System Science Data Infrastructure for a Virtual Ecosystem (ESS-DIVE) Reporting Format for Soil; Sediment; and Water Chemistry data (Boye et al. 2022).,2025-11-17,TGW_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/TGW_Data_Package/TGW_Data_Package/TGW_flmd.csv
1356,TGW_Water_CoreMS_Processed_ICR_Calibration.csv,Combined CoreMS calibration outputs (.cal files) across all water samples.  This data is processed from .xml files.,2025-11-17,TGW_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/TGW_Data_Package/TGW_Data_Package/TGW_flmd.csv
1357,TGW_Water_CoreMS_Processed_ICR_Data.csv,"Processed FTICR-MS mass-by-sample data from water samples. The first column contains calibrated masses. The following columns are samples. Each row is a peak intensity with values higher than zero indicating the peak is present in that sample. Use the ""Calibrated_Mass"" column to merge data with the mol files.  This data is processed from .xml files.",2025-11-17,TGW_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/TGW_Data_Package/TGW_Data_Package/TGW_flmd.csv
1358,TGW_Water_CoreMS_Processed_ICR_Mol.csv,"Processed FTICR-MS data containing molecular information describing each mass value for  water samples in the TGW_Water_CoreMS_Processed_ICR_Data.csv. Use the ""Calibrated_Mass"" column to merge molecular properties with the data files. This data is processed from .xml files.",2025-11-17,TGW_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/TGW_Data_Package/TGW_Data_Package/TGW_flmd.csv
1354,TGW_Water_FTICR_Methods.csv,"Fourier-transform ion cyclotron resonance mass spectrometer (FTICR-MS) methods information embedded with method codes that are defined in file ending in ""Methods_Codes.csv"". Data and instructions can be found in the FTICR folder; see readme for more details. The file follows the Environmental System Science Data Infrastructure for a Virtual Ecosystem (ESS-DIVE) Reporting Format for Soil; Sediment; and Water Chemistry data (Boye et al. 2022).",2025-11-17,TGW_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/TGW_Data_Package/TGW_Data_Package/TGW_flmd.csv
1355,TGW_Water_NPOC_TN.csv,"Dissolved organic carbon (DOC; reported as non-purgeable organic carbon; NPOC) and total dissolved nitrogen (TN) from water samples. Methods information is embedded with methods codes that are defined in the file ending in ""Methods_Codes.csv"". The file follows the Environmental System Science Data Infrastructure for a Virtual Ecosystem (ESS-DIVE) Reporting Format for Soil; Sediment; and Water Chemistry data (Boye et al. 2022).",2025-11-17,TGW_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/TGW_Data_Package/TGW_Data_Package/TGW_flmd.csv
709,UltrameterII_6PFCE_Manual_Specifications.pdf,Manual specifications for Ultrameter. Refer to this document for data accuracy and precision.,2024-07-02,v3_SPS_Sensor_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/SFA_SpatialStudy_2021_SensorData_v3/v3_SFA_SpatialStudy_2021_SensorData/v3_SPS_Sensor_flmd.csv
302,v1_RCSFA_Geospatial_dd.csv,Data dictionary that defines columns headers across all csv files contained in the data package.,2023-06-05,v2_RCSFA_Geospatial_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/Cross-RCSFA_Geospatial_Data_Package_v2/v2_RCSFA_Geospatial_Data_Package/v2_RCSFA_Geospatial_flmd.csv
304,v1_RCSFA_Geospatial_Methods_Codes.csv,Definitions of methods codes and flags used in RCSFA_Geospatial_Site_Information_v1.csv,2023-06-05,v2_RCSFA_Geospatial_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/Cross-RCSFA_Geospatial_Data_Package_v2/v2_RCSFA_Geospatial_Data_Package/v2_RCSFA_Geospatial_flmd.csv
617,v1_RCSFA_Geospatial_Methods_Codes.csv,Definitions of methods codes and flags used in v3_RCSFA_Geospatial_Site_Information.csv,2023-12-14,v3_RCSFA_Geospatial_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/Cross-RCSFA_Geospatial_Data_Package_v3/v3_RCSFA_Geospatial_Data_Package/v3_RCSFA_Geospatial_flmd.csv
465,v2_*_Air_Press_Temp.csv,Approximately 35 days of time series data (barometric pressure; air temperature) collected using In Situ Rugged BaroTROLL sensors. The asterisk * refers to the Parent_ID. All data was removed from the day of deployment and the day of retrieving the sensor. One to two hours of data were also removed during sample collection because the sensor was disturbed during this time. v2 changes include updates to site IDs; see the v2_readme_SSS.pdf for detailed change history.,2023-09-20,v2_SSS_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/SSS_Data_Package_v2/v2_SSS_Data_Package/v2_SSS_flmd.csv
